Date,PM2.5_Peenya,PM2.5_SilkBoard,PM2.5_Hombegowda,PM2.5_BapujiNagar,NO2_Peenya,NO2_SilkBoard,NO2_Hombegowda,NO2_BapujiNagar,NH3_Peenya,NH3_SilkBoard,NH3_Hombegowda,NH3_BapujiNagar,SO2_Peenya,SO2_SilkBoard,SO2_Hombegowda,SO2_BapujiNagar,CO_Peenya,CO_SilkBoard,CO_Hombegowda,CO_BapujiNagar,Temp_Peenya,Temp_SilkBoard,Temp_Hombegowda,Temp_ BapujiNagar,RH_Peenya,RH_SilkBoard,RH_Hombegowda,RH_BapujiNagar,AQI_Peenya,AQI_SilkBoard,AQI_Hombegowda,AQI_BapujiNagar
18-10-2018,311.49,21.15,18.09,30.33,27.43,33.24,21.18,31.92,27.72,16.66,6.33,11.57,7.82,5.76,1.99,6.13,0.74,1.04,0.63,1.11,26.23,27.21,26.51,26.14,60.6,72.87,79.53,71.66,81,108,92,161
19-10-2018,24.96,17.18,20.32,31.26,30.3,17.2,13.41,28.61,29.21,14.5,6.2,12.66,7.12,6.88,1.95,6.05,0.7,0.51,0.55,0.97,26.23,25.96,26.39,26.08,58.6,70.25,75.46,66.5,94,131,104,174
20-10-2018,30.67,24.98,26.28,36.96,38.55,21.7,14.44,36.27,33.81,14.55,5.45,12.32,6.89,11.42,1.87,6.29,0.62,0.59,0.49,1,26.43,24.59,26.25,26.11,50.42,59.34,64.27,54.65,85,112,141,170
21-10-2018,43.19,39.16,42.62,50.74,39.01,24.42,15.71,38.16,34.14,16.12,5.84,14.65,12.78,12.18,1.7,8.82,0.76,0.6,0.54,0.98,24.67,24.72,25.74,26.22,58.89,61.64,65.83,54.2,66,100,102,148
22-10-2018,42.96,42.17,45.78,54.54,31.38,39.98,31.75,54.07,30.37,14.73,6.12,15.08,9.26,10.75,1.44,9.73,0.7,0.85,0.69,1.17,24.52,24.72,25.59,26.15,71,51.92,56.67,45.89,69,101,78,90
23-10-2018,49.13,59,49.67,63.14,34.68,47.25,36.47,57.45,32.26,17.82,7.55,17.04,7.95,9.17,2.43,11.1,0.93,1.17,0.74,1.24,23.98,24.85,25.61,26.29,79.67,52.69,57.69,46.52,77,140,83,83
24-10-2018,45.42,49.24,45.35,54.32,36.04,38.06,30.48,54.57,33.57,20.04,7.44,17.21,7.49,12.48,2.63,9.06,0.87,0.94,0.67,1.1,25.14,25.06,25.68,26.21,66.72,50.38,56.11,44.01,78,122,69,76
25-10-2018,41.47,51.81,49.43,61.19,39.24,32.54,23.45,47.71,36.43,20.34,7.56,19.43,7.49,7.44,2.86,9.47,0.78,0.89,0.66,1.08,25.38,25.11,25.59,26.64,60.17,58.82,64.28,53.93,67,143,79,102
26-10-2018,55.17,51.2,50.15,64.49,43.57,36.45,18.08,48.53,52.75,18.36,6.66,18.75,8.32,7.4,1.97,9.94,0.77,0.67,0.63,1.15,25.2,24.8,26.15,27.18,53.94,59.43,64.02,54.93,75,130,89,112
27-10-2018,29.95,43.83,40.91,52.06,115.67,41.36,22.14,57.19,137.87,18.79,6.47,16.07,6.51,9.33,3.5,10.31,0.72,1.02,0.59,1.24,24.28,25.79,25.65,27.17,51.98,52.77,57.47,48.45,73,104,97,58
28-10-2018,33.17,41.11,36.43,44.33,36.17,50.68,19.04,53.9,44.24,17.28,5.47,17.88,7.1,7.13,1.52,10.22,0.78,1.05,0.58,1.09,24.28,24.51,25.47,27.16,55.26,44.97,49.46,40.79,54,68,63,38
29-10-2018,33.41,46.89,36.2,48.03,35.91,70.22,24.44,67.34,43.78,17.19,5.86,19.07,9.6,9.84,1.89,9.69,0.77,1.59,0.78,1.26,26.19,23.66,26.08,26.7,52.62,45.16,46.81,41.53,50,53,55,40
30-10-2018,35.24,54.42,36.83,51.4,34.74,59.79,25.21,72.86,43.22,19.32,5.14,20.43,9.33,7.11,2.3,9.57,0.72,1.48,0.68,1.34,25.59,24.51,25.65,25.16,55.93,50.62,54.39,47.4,52,51,54,37
31-10-2018,34.34,40.41,38.14,51.32,37.76,37.32,17.81,56.63,46.73,19.46,4.49,17.92,9.11,9.5,2.19,7.69,0.72,0.71,0.71,1.33,25.08,25.64,25.65,24.58,52.87,63.96,68.52,62.48,76,105,102,123
01-11-2018,16.98,19.18,19.08,33.2,35.77,26.38,11.72,45.49,43.46,16.5,3.99,14.02,8.51,9.69,2.01,8.45,0.65,0.73,0.5,1.11,24.57,25.51,25.92,24.68,47.8,65.17,70.06,65.61,76,66,73,93
02-11-2018,13.81,9.43,10.63,23.91,33.31,13.14,13.83,36.84,40.58,16.44,5.46,14.18,12.75,5.39,2.5,6.73,0.72,0.97,0.56,1.02,24.59,25.4,24.99,25.28,57.86,75.5,79.15,74.47,70,43,56,75
03-11-2018,20.67,17.42,17.82,31.24,33.79,17.17,14,40.36,42.47,13.59,8,12.96,9.9,8.33,2.96,6.02,0.74,0.55,1.85,1.1,24.96,24.76,23.05,25.88,64.43,72.13,80.35,74.01,39,34,33,44
04-11-2018,16.89,18.71,17,28.06,34.92,12.99,9.99,37.17,42.58,13.18,7.38,11.38,8.69,8.8,2.3,8.15,0.84,0.52,0.54,0.91,25.41,25,23.4,25.87,64.45,70.91,74.77,71.98,45,84,32,45
05-11-2018,22.83,23.7,17,35.46,33.62,19.99,15.31,43.27,41.73,12.73,11.14,10.98,11.12,4.7,2.18,9.67,0.8,0.8,0.71,1.05,25.79,24.78,23.66,25.86,61.35,64.01,69.2,63.08,36,87,27,37
06-11-2018,30.52,33.33,22.14,46.41,34.35,18.59,14.48,44.79,41.14,13.97,10.25,12.36,8.28,11.78,2.85,7.69,0.76,0.88,0.67,1.12,25.27,24.27,23.34,25.88,57.33,64.31,69.97,60.5,56,47,41,51
07-11-2018,37.25,59.7,59.25,74.72,83.02,21.5,14.44,53.21,36.71,16.08,9.05,11.84,10.35,7.51,3.11,11.45,0.79,0.7,0.58,1.09,25.33,24.5,23.34,24.47,56.34,56.73,61.75,50.75,36,53,25,51
08-11-2018,43.5,52.62,52.14,71.34,,22.31,16.25,50.81,,17.44,8.5,11.95,15.54,6.91,2.5,9.58,0.74,0.91,0.63,0.96,25.8,24.29,23.12,23.59,51.68,59.08,63.25,54.3,48,62,29,48
09-11-2018,24.91,26.68,26.35,38.73,50.01,20.62,15.32,50.41,46.9,17.13,8.19,12.65,12.07,6.73,1.82,7.27,1.02,0.65,0.54,1.1,25.45,24.53,22.94,23.59,50.34,59.77,65.41,58.98,66,105,53,76
10-11-2018,36.8,45.29,41.65,53.55,36.61,28.85,17.6,60.4,43.71,20.48,9.95,12.86,11.79,7.11,1.93,8.09,1.01,0.94,0.73,1.27,25.47,25.42,22.72,23.59,53.95,56.19,61.86,54.82,82,122,76,105
11-11-2018,36.87,54.13,50.4,56.75,37.08,26.81,18.17,62.04,43.67,21.01,9.74,14.06,12.71,8.05,3.47,7.98,1.03,1.11,0.85,1.23,25.88,24.76,22.86,23.59,49.09,56.3,62.32,54.89,101,88,83,107
12-11-2018,39.44,70.05,52.21,65.2,31.17,49.92,24.03,74.18,37.49,17.58,15.64,15.11,11.48,9.8,2.25,10.71,0.88,2.47,1.14,1.66,25.02,22.7,22.65,23.62,56.47,52.57,58.86,46.16,129,108,167,262
13-11-2018,45.91,90.04,58.78,73.56,33.15,56.11,30.97,84.2,39.9,17.55,16.06,17.09,12.09,10.83,2.33,10,0.76,2.91,1.24,1.53,25.47,21.72,22.54,24.72,46.05,46.69,51.07,38.76,301,136,169,300
14-11-2018,46.63,86.65,54.49,72.35,35.28,49.46,34.91,90.57,41.71,21.01,19.85,19.33,11.25,11.16,1.95,11.54,0.68,2.73,1.29,1.79,24.87,23.92,22.29,25.86,50.71,43.21,46.83,33.84,257,143,175,273
15-11-2018,36.75,53.08,35.09,51.44,31.07,32.43,22.92,60.85,37.49,19.2,11.97,20.64,9.04,4.9,0.99,9.48,0.68,1.95,0.77,1.39,23.47,22.58,22.62,25.58,46.59,62.93,67.98,56.4,263,121,149,198
16-11-2018,20.78,21.36,21.26,34.1,37.03,17.39,16.34,43.51,44.16,18.79,11.58,15.66,13.55,6.3,1.44,6.38,0.87,0.87,0.58,1.08,23.34,24.25,23.55,25.73,42.3,75.52,79.26,71.31,233,100,98,106
17-11-2018,39.68,42.58,51.79,52.2,41.18,12.18,14.95,47.52,47.95,15.24,10.01,13.65,8.55,4.96,1.58,8.27,0.86,0.59,0.7,0.88,23.99,22.44,22.96,25.67,39.7,67.65,72.15,63.11,189,82,107,122
18-11-2018,33.92,37.72,40.02,46.31,35.34,7.92,11.58,41.39,41.84,15.75,8.31,12.65,11.61,5.66,1.7,6.69,0.87,0.82,0.61,0.84,23.69,23.52,23.14,25.7,54.65,70.7,75.99,66.96,103,53,58,82
19-11-2018,18.31,12.26,14.58,27.09,33.05,13.02,14.73,40.87,39.45,10.76,8.76,10.91,10.88,4.2,1.91,7.62,0.8,0.58,0.66,1.03,24.84,21.65,23.16,25.76,48.62,68.14,73.52,64.14,72,42,45,65
20-11-2018,21.62,20.34,20.34,34.82,33.32,18.44,14.9,46.98,40.1,12.51,8.66,11.28,12.12,3.66,3.28,8.29,0.82,0.83,0.63,1.17,25.09,23.24,23.24,25.73,54.88,60.53,66.05,56.75,140,47,48,74
21-11-2018,29.35,27,27.02,36.82,34.59,15.85,12.47,42.69,40.89,11.94,7.52,12.23,10.82,4.98,1.95,6.93,0.75,0.6,0.47,0.97,25.58,23.32,23.35,25.63,55.08,65.43,73.23,63,153,44,46,73
22-11-2018,16.4,,5.99,21.55,26.24,,11.93,35.29,31.94,,8.39,10.89,6.99,,3.02,8.25,0.65,,0.45,1.09,25.58,,23.27,25.66,58.02,,81.78,74.15,75,37,30,50
23-11-2018,72.79,,14.36,34.19,26.71,,15.34,43.83,32.82,,11.19,12.67,6.83,,2.03,7.1,0.76,,0.67,1.33,25.58,,23.13,25.6,55.84,,86.42,80.86,54,43,38,48
24-11-2018,337.63,44.23,41.83,56.83,28,36.09,16.97,57.33,35.06,22.06,11.4,14.09,6.76,5.33,3.22,6.68,0.75,0.91,0.77,1.31,25.91,25.62,23.33,25.69,49.38,63.88,76.5,68.59,55,47,42,53
25-11-2018,48.66,60.46,59.1,69.11,30.29,28.87,13.48,55.46,37.19,22.72,9.9,15.19,6.77,4.72,2.15,7.52,0.75,0.69,0.69,1.15,26.2,26.17,23.21,25.62,39.25,68.36,73.29,64.84,60,51,51,53
26-11-2018,55.75,69.26,66.86,81.22,26.14,33.06,15.17,65.01,32.02,22.51,9.81,15.42,8.17,7.17,2.41,7.34,0.68,0.73,0.69,1.24,25.9,26.17,23.9,25.66,49.81,65.36,70.48,61.52,77,49,62,75
27-11-2018,41.5,51.76,51.52,59.53,28.85,28.33,16.82,59.21,35.69,20.84,9.65,12.86,9.02,5.89,2.56,6.83,0.83,0.59,0.64,0.96,25.55,26.14,23.09,25.64,52.35,65.33,70.66,61.07,62,38,38,46
28-11-2018,36.02,42.21,42.62,51.68,27.64,22.55,17.2,58.72,34.4,19.17,9.51,12.52,9.93,4.67,3.9,6.88,0.74,0.54,0.64,1,25.01,25.83,22.79,25.61,57.05,66.67,72.19,62.26,75,49,51,60
29-11-2018,31.92,31.33,31.9,45.61,26.53,20.21,14.44,47.12,32.82,18.48,8.47,12.13,8.55,6.16,3.78,5.73,0.65,0.61,0.72,1.02,24.21,26.59,23.01,25.65,50.72,70.6,75.55,67.04,72,31,33,54
30-11-2018,35.86,30.14,34.42,46.04,34.3,28.33,15.4,50.22,41.43,16.13,9.79,11.7,10.51,6.22,3.16,5.39,0.77,0.69,0.59,0.99,23.97,26.02,23.06,25.63,45.15,58.22,71.07,61.74,58,34,29,39
01-12-2018,34.67,36.28,34.59,47.58,38.6,30.83,18.05,55.61,45.88,16.23,7.89,11.69,9.53,4.4,1.9,7.32,0.75,0.73,0.78,1.13,23.88,26.25,23.2,25.66,38.34,63.66,69.27,60.04,49,108,33,58
02-12-2018,22.36,22.39,25.36,33.27,52.66,17.13,15.91,49.23,61.6,14.21,6.18,10.64,29.25,6.59,2.05,6.9,0.73,0.34,0.51,0.81,23.5,25.74,22.82,25.54,39.23,60.85,67.09,57.05,47,161,51,88
03-12-2018,22.75,22.07,22.54,34.95,94.34,20.23,19.23,47.7,106.85,15.32,6.49,11.33,44.37,6.34,2.38,7.58,0.84,0.43,0.53,1,24.04,27.11,22.98,25.53,37.28,67.69,73.26,64.34,40,55,20,40
04-12-2018,24.75,19.83,19.71,30.97,67.85,21.89,19.92,43.33,76.19,14.56,6.95,11.91,15.94,3.99,2.24,7.91,1.09,0.52,0.66,1.07,24.1,26.54,23.11,25.74,33.66,74.73,78.24,69.27,45,225,31,59
05-12-2018,216.7,19.94,15.97,26.27,30.96,14.6,19.1,40.93,42.35,14.34,7.51,10.48,14.15,3.08,2.15,6.81,0.99,0.47,0.68,0.9,23.88,27.38,23.49,25.73,39.45,71.82,76.11,67.28,62,318,39,67
06-12-2018,23.9,28.28,26.75,34.73,35.86,18.38,20.48,44.48,42.3,12.12,7.62,11.27,17.58,7.28,2.24,7.33,0.97,0.57,0.68,0.98,24,26.51,23.37,25.65,47.02,70.35,74.97,66.21,90,233,66,107
07-12-2018,30.65,35.67,35.61,44.93,55.83,21.5,23.15,46.96,63.56,16.2,6.52,10.92,18,4.51,2.21,7.48,0.97,0.56,0.76,1.08,24.23,25.9,23.55,25.65,45.61,67.73,72.55,63.26,87,104,81,98
08-12-2018,48.91,59.68,57.03,63.65,61.07,18.18,24.54,54.64,67.93,17.91,6.39,13.48,23.46,3.05,2.19,6.43,0.81,0.61,0.79,1.13,24.76,26,23.3,25.61,34.69,68.59,72.45,63.23,74,85,73,94
09-12-2018,45.05,65.29,62.22,68.84,67.06,18.62,16.7,52.31,74.16,16.31,6.05,13.46,11.16,4.92,2.2,7.35,0.84,0.62,0.67,1.04,25.04,26.52,23.1,25.63,27.73,64.01,68.62,59.85,71,75,73,92
10-12-2018,60.03,70.31,71.94,76.33,69.26,22.72,29.28,60.12,77.66,14.66,6.11,12.71,5.18,4.5,2.26,6.55,0.94,0.73,0.99,1.18,24.59,25.11,23.08,25.63,35.69,62.98,68.59,57.8,62,71,72,83
11-12-2018,76.03,89.83,84.09,96.38,74.25,42.3,31.54,70.99,81.73,17.12,6.43,15.14,2.34,5.58,2.19,8.51,0.92,1.11,1.1,1.32,24.43,25.41,22.75,25.58,40.55,62.09,69.06,59.44,70,86,70,82
12-12-2018,65.58,78.86,79.44,86.48,72.49,31.41,35.35,66.14,79.77,19.02,6.96,14.36,1.79,5.55,2.18,9.82,0.84,0.78,1.16,1.2,24.39,25.78,22.77,25.52,43.65,59.71,66.17,56.33,76,106,82,105
13-12-2018,53.33,68.29,60.24,70.82,73.06,38.68,28.45,60.2,79.9,20.79,7.15,13.34,1.93,3.77,2.15,7.87,0.84,0.99,1,1.03,24.61,27.03,23.01,25.67,38.53,65.64,71.27,62.64,74,108,78,106
14-12-2018,41.82,42.73,42.46,54.82,75.66,33.64,27.04,62.58,83.24,18.61,6.66,11.94,2.58,6.5,2.44,8.93,0.88,0.71,0.7,1.12,24.45,25.98,22.82,25.57,40.96,60.04,64.79,55.59,78,97,92,105
15-12-2018,38.76,40.53,39.56,53.56,71.58,31.69,17.55,59.14,78.34,19.86,6.79,12.57,1.92,3.47,3.82,7.32,0.63,0.6,0.63,1.26,24.56,26.19,23.03,25.48,18.74,61.59,65.49,57.48,81,102,94,111
16-12-2018,48.78,67.85,63.02,73.82,76.99,55.19,23.23,67.54,84.37,19.18,6.13,12.76,2.39,6.66,3.34,8.78,0.89,1.06,0.76,1.22,24.48,24.79,22.79,25.42,32.01,56.58,61.41,51.82,49,67,65,75
17-12-2018,68.38,104.84,74.52,95.3,60.68,96.25,27.61,82.18,68.84,21.43,5.8,14.31,4.57,7.75,4.85,11.03,0.7,2.61,1.06,1.25,24.88,25.14,23.01,25.63,41.16,52.3,58.25,50.53,52,65,83,86
18-12-2018,57.92,112.24,73.17,108.91,22.68,87.26,42.89,85.97,26.27,26.61,10.25,19.73,14.05,4.09,2.04,8.59,0.95,3.19,1.25,3.42,26.21,24.91,22.3,25.44,28.38,54.15,57.26,49.39,79,100,119,93
19-12-2018,44.7,58.12,56.77,67.51,26.87,53.51,36.72,73.73,31.58,25.4,10.64,16.52,14.92,2.7,3.83,8.56,0.76,1.46,0.93,,24.92,26.9,22.79,25.47,55.37,62.93,67.53,58.89,95,128,155,177
20-12-2018,37.36,38.7,38.71,51.09,21.92,29.69,24.52,64.54,25.88,22.13,9.67,13.69,9.22,2.99,3.43,8.45,0.74,0.85,0.66,,24.46,27.48,23.2,25.56,83.41,60.86,65.69,56.56,99,118,150,158
21-12-2018,41.99,45.46,42.93,59.62,26.7,38.74,29.88,69.41,30.92,20.64,9.09,14.37,8.12,3.5,2.97,6.99,0.93,0.87,0.91,,24.48,27.35,23.59,25.6,30.35,63.76,69.02,60.9,90,117,120,109
22-12-2018,38.25,34.79,36.94,51.38,26.91,28.51,21.42,66.85,32.15,18.97,9.56,15.58,4.24,5.01,5.06,8.43,1.1,0.48,0.64,1.51,24.05,27.6,23.89,25.62,46.34,65.57,70.05,62.06,98,126,107,146
23-12-2018,29.95,30.71,31.45,44.2,25.98,17.2,14.08,45.82,30.66,18.36,9.32,13.49,4.31,4.48,2.2,6.09,1.05,0.33,0.58,0.97,24.71,27.73,23.41,25.69,52.12,67.98,72.02,64.38,101,120,150,186
24-12-2018,34.74,38.75,39.02,46.74,22.15,20.11,20.46,49.08,26.46,16.22,8.58,12.62,3.69,5.22,2.02,7.19,0.86,0.31,0.68,1,25.31,27.31,23.5,25.69,54.21,65.61,70.3,62.01,80,109,117,140
25-12-2018,44.16,51.29,52.03,61.35,20.16,23.53,25.15,64.04,23.95,16.87,9.14,13.61,4.11,4.16,1.81,8.6,0.94,0.15,0.78,1.22,25.33,27.33,23.33,25.71,50.96,61.95,66.02,57.29,61,71,68,85
26-12-2018,39.71,45.51,45.25,50.7,19.49,24.83,26.38,64.46,23.61,16.24,8.91,12.88,4.01,5.01,2.12,8.27,0.94,0.31,0.7,1.08,25.53,27.06,23.19,25.7,57.82,55.23,59.58,50.61,65,85,70,93
27-12-2018,45.63,62.04,52.2,60.44,17.28,51.06,23.77,61.74,21.37,18.55,9.46,13.26,3.87,7.67,2.13,8.13,0.86,1.04,0.82,1.08,25.29,26.82,23.04,25.81,61.16,58.27,63.6,56.1,62,90,71,86
28-12-2018,54.63,54.79,57.57,66.7,16.81,19.19,23.11,67.03,20.92,17.7,9.3,14.74,3.98,5.79,2.29,11.03,0.78,0.51,0.74,1.07,25,25.36,23.29,25.76,64.68,63.73,67.42,59.08,62,86,72,96
29-12-2018,54.19,59.58,54.65,68.26,18.27,23.06,17.58,66.35,22.5,15.95,9.34,14.64,4.09,6.14,2.32,8.78,0.82,0.52,0.54,1.2,24.49,25.25,24.1,25.67,61.28,67.6,83.9,64.33,60,81,65,83
30-12-2018,49.5,57.01,,61.22,18.03,25.49,,68.12,22.21,14.14,,11.94,3.56,4.72,,6.51,0.82,0.42,,1.12,24.8,24.87,,25.7,54.91,61.61,,58.11,55,85,58,78
31-12-2018,52.03,51.26,52.98,64.7,19.98,39.27,45.43,80.23,24.06,14.12,7.85,12.74,4.23,5.3,2.39,8.64,1.6,0.96,1.23,1.41,26.15,25.16,22.19,25.62,37.96,58.09,49.85,53.73,62,89,68,103
01-01-2019,62.22,51.95,57.88,66.21,22.42,32.39,15.71,79.89,26.69,14.65,8.37,13.8,3.7,6.05,2.61,8.4,0.93,0.93,0.58,1.38,24.24,25.37,22.58,25.59,50.46,52.05,61.56,48.55,77,101,91,102
02-01-2019,53.59,35.89,28.85,52.06,21.55,35.04,39.31,77.09,25.52,14.57,7.41,13.63,4.09,6.12,4.08,7.9,0.87,0.75,1.6,1.1,24.98,25.97,22.36,25.45,50.44,53.02,44.1,51.41,81,97,94,118
03-01-2019,52.02,39.9,43.56,53.58,20,36.53,30.95,79.56,23.78,16.5,7.98,14.64,3.51,4.3,2.66,8.91,0.8,0.7,0.63,1.35,25.29,25.21,22.34,25.69,50.58,52.93,57.94,48.98,89,97,94,122
04-01-2019,48.37,49.31,53.77,56.64,19.84,41.2,29.35,82.44,23.76,19.91,9.01,15.18,3.79,7.08,2.43,8.5,0.69,1.09,0.64,1.2,25.57,25.56,21.87,25.73,49.54,50.84,61.97,45.8,93,107,82,140
05-01-2019,32.99,41.82,,50.48,19.01,32.68,,82.91,22.71,16.43,,14.98,4.13,5.9,,8.24,0.9,0.43,,1.19,25.7,23.58,,25.4,55.32,54.4,,49.84,73,72,75,95
06-01-2019,48.8,52.15,,60.93,21.26,24.83,,74.34,27.87,17.3,,16.35,4.33,6.35,,5.88,0.86,0.47,,1.05,26.02,24.2,,25.53,41,60.22,,56.88,63,67,65,94
07-01-2019,51.28,52.36,,64.71,23.08,35.62,,84.69,32.72,15.46,,15.26,3.99,7.11,,8.76,0.91,0.53,,1.48,26.21,24.02,,24.96,45.68,59.06,,54.96,57,60,54,95
08-01-2019,59.31,59.75,,59.34,21.05,44.46,,84.45,30.64,15.61,,15.8,3.56,6,,7.78,0.86,0.78,,1.26,27.11,23.5,,24.29,49.59,48.79,,44.72,44,39,44,59
09-01-2019,50.57,61.38,,64.46,22.73,45.58,,88.28,32.49,17.05,,17.08,3.24,8.26,,12,0.9,0.72,,1.29,26.54,24.45,,24.35,56.69,44.89,,41.29,59,55,73,100
10-01-2019,67.08,59.5,,69.69,18.43,39.63,,91.57,27.9,16.52,,17.94,3.17,5.18,,9.46,0.78,0.57,,1.24,26.27,23.18,,24.18,63.17,51.99,,48.1,74,94,82,108
11-01-2019,67.05,53.14,38.98,68.27,17.94,38.98,17.63,87.44,27.41,16.98,7.78,17.72,3.1,5.86,6.35,9.62,0.69,0.61,0.45,1.46,25.8,24.43,19.52,24.27,59.51,54.21,29.98,51.2,72,92,83,114
12-01-2019,70.59,62.47,,75.59,20.59,36.18,,86.38,30.13,17.53,,18.55,2.97,8.39,,9.16,0.76,0.63,,1.41,25.47,24.09,,24.37,53.09,57.56,,53.79,91,102,119,118
13-01-2019,52.75,44.06,,58.65,22.01,24.79,,73.43,31.21,15.04,,16.79,3.08,5.24,,9.99,0.76,0.41,,1.06,25.77,24.27,,24.34,51.32,54.06,,52.47,94,106,175,148
14-01-2019,62.27,50.79,49.67,69.4,22.19,38.73,36.13,81.3,31.59,14.85,8.39,16.91,3.5,4.14,6.94,8.39,0.81,0.52,0.87,1.26,26.15,23.49,22.51,23.27,46.93,56.49,45.26,52.38,92,121,166,200
15-01-2019,52.44,46.59,41.93,55.15,20.42,45.52,27.65,81.42,29.82,12.99,6.92,15.96,3.49,6.46,7.08,9.32,0.8,0.58,0.55,1.14,26.7,23.31,22.23,26.61,54.34,40.03,44.43,32.39,99,115,135,188
16-01-2019,67.01,58.8,62.56,64.8,20.25,42.09,31.54,82.27,29.84,16.83,8.47,15.69,3.69,5.97,5.16,7.24,0.74,0.75,0.79,1.16,27.23,23.56,22.14,25.4,48.43,47.73,53.76,44.06,96,117,113,170
17-01-2019,58.72,52.26,58.36,67.28,20.1,56.15,29.11,,29.59,21.28,8.75,,3.24,15.83,5.62,6.47,0.84,0.58,0.85,1.42,27.58,23.94,22.54,25.33,43.57,37.15,58.05,49.53,98,111,113,152
18-01-2019,53.86,69.51,68.77,78.21,24.53,38.05,24.19,,34.78,20.83,8.65,,3.7,7.36,4.18,6.27,0.8,0.57,0.75,1.36,27.58,23.97,22.71,25.31,31.75,57.63,62.25,53.72,87,114,117,141
19-01-2019,44.05,55.55,53.24,68.05,21.06,41.77,29.49,,30.5,17.21,7.2,,3.87,2.49,2.79,6.57,0.81,0.51,0.7,1.25,27.82,23.71,22.56,25.31,53.12,50.3,54.85,45.44,84,98,94,104
20-01-2019,28.86,43.73,41.22,48.03,19.06,34.32,22.85,,28.49,15.4,7.12,,3.62,5.14,4.1,7.66,0.66,0.35,0.54,0.88,27.27,23.07,22.34,27.81,51.48,44.97,50.23,39.35,84,98,91,120
21-01-2019,37.07,51.55,50.66,56.07,18.35,30.66,30.09,,27.74,16.41,7.88,,3.35,5.82,5.23,5.99,0.65,0.41,0.6,0.99,24.25,23.34,22.52,25.14,69.86,51.17,56.66,47.55,90,108,100,135
22-01-2019,50.4,74.73,70.54,83.97,25.05,43.54,31.33,119.22,43.43,18.33,8.66,20.21,3.69,7.02,2.49,9.73,0.68,0.95,0.86,1.18,29.15,23.94,22.71,25.77,16.53,53.99,58.97,50.38,54,96,86,101
23-01-2019,43.08,58.81,58.16,64.68,24.07,46.39,33.18,67.37,33.51,18.05,9.93,18.27,3.75,6.03,3.26,10.81,0.67,0.9,0.88,1.14,27.5,24.03,22.75,24.92,20.73,56.25,61.57,53.59,62,109,95,101
24-01-2019,34.95,48.7,51.02,52.11,23.92,28.36,25.89,59.55,33.24,19.71,10.45,13.29,3.59,6.69,2.18,8.47,0.67,0.57,0.95,0.78,27.92,25.12,23.03,24.88,21.88,58.18,63.44,55.05,105,111,98,120
25-01-2019,26.74,35.71,38.81,38.99,27.61,21.99,24.07,52.47,37.62,17.05,10.1,11.9,3.72,4.4,2.48,10.49,0.64,0.43,0.72,0.74,28.2,24.38,23,24.77,19.15,54.5,60.02,51.69,103,107,86,123
26-01-2019,31.84,51.38,54.73,51.59,26.22,23.19,21.82,51.87,35.9,14.92,10.26,12.54,3.61,4.34,2.82,10.66,0.61,0.52,0.88,0.75,27.92,23.5,23.06,24.71,34.81,56.98,66.71,58.35,86,71,66,93
27-01-2019,27.36,39.4,41.92,41.46,22.67,14.16,17.74,44.46,32.27,15.15,9.77,12.32,3.8,4.93,3.09,12.8,0.55,0.42,0.7,0.71,27.72,24.72,23.35,24.72,46.17,64.74,68.47,60.33,92,73,61,87
28-01-2019,26.2,33.03,31.86,38.79,24.48,27.4,15.67,46.02,33.92,15.38,8.71,11.07,3.68,3.81,1.85,8.25,0.45,0.56,0.59,0.9,27.47,25.55,23.26,24.71,31.55,65.89,69.89,62.5,98,62,67,107
29-01-2019,23.54,22.05,28.69,42.52,,21.34,20.27,50.77,,17.11,8.16,12.67,,5.44,2.66,10.29,,0.4,0.62,1.14,,26.32,23.12,24.77,,78.08,68.9,60.85,105,86,82,93
30-01-2019,31.35,48.14,52.84,57.24,,36.83,26.85,62.89,,17.74,8.08,13.52,,4.56,3.01,9.12,,1.01,0.84,1.34,,25.96,23.02,25.09,,45.16,62.29,54.12,114,141,120,152
31-01-2019,29.17,46.6,49.05,52.04,,22.88,23.15,70.79,,20.23,7.81,12.79,,4.63,3.57,11.73,,0.64,0.68,0.9,,25.81,23.13,25.79,,58.78,62.83,55.42,101,157,314,139
01-02-2019,39.63,46.67,55.59,58.04,,23.41,30.91,76.87,,19.17,7.38,10.81,,5.44,3.09,11.32,,0.66,0.76,1.03,,26.02,22.85,25.14,,57.02,60.67,52.99,95,137,80,107
02-02-2019,36.06,43.54,44.7,51.74,,26.37,24.42,79.78,,20.04,7.55,12.57,,4.32,3.29,10.86,,0.58,0.63,0.91,,26.18,22.9,24.06,,56.38,60.2,53.06,97,109,92,134
03-02-2019,27,37.88,39.64,43.53,,18.3,19.43,67.54,,17.63,7.93,12.96,,3.56,3.08,10.12,,0.59,0.59,0.73,,24.62,22.8,23.89,,57.12,60.46,53.47,80,90,88,128
04-02-2019,32.01,30.54,30.83,41.69,,22.33,22.27,67.4,,16.46,8.51,11.24,,5.22,3.25,8.09,,0.65,0.63,0.9,,25.38,24.9,23.78,,58.13,60.97,53.59,86,95,113,101
05-02-2019,31.81,37.42,37.67,45.11,,24.08,20.93,64.89,,14.57,8.33,11.89,,4.7,1.28,8.52,,0.63,0.64,0.74,,23.79,23.05,23.76,,58.96,62.1,56.34,71,98,82,93
